Post_ID,Timestamp,Platform,Content_Type,Category,Likes,Comments,Shares,Views,Saves,Follower_Count,Engagement_Rate,Hour_of_Day,Day_of_Week,Hashtag_Count,Content_Length,Sentiment,Influencer_Tier,Has_Media,Is_Verified,Year,Month,Month_Name,Quarter,Week,Total_Interactions,Virality_Score,Save_Rate,View_to_Engagement,Performance_Tier,Content_Score,Time_Bucket
POST_03473,2025-05-30 15:59:00,Facebook,Story,Food,2087,319,396,32508,164,430552,0.65,15,Friday,26,1897,Positive,Macro,True,True,2025,5,May,2,22,2966,0.9088,0.5045,9.1239,Low,0.684,Afternoon
POST_04595,2025-05-30 22:46:00,Twitter,Poll,Business,4307,14,1064,58294,74,408753,1.32,22,Friday,9,333,Positive,Macro,True,False,2025,5,May,2,22,5459,1.8414,0.1269,9.3646,Average,1.1185,Night
POST_04284,2025-05-31 01:08:00,Instagram,Story,Food,2204,67,246,19104,927,494641,0.51,1,Saturday,27,1946,Positive,Macro,False,False,2025,5,May,2,22,3444,0.6219,4.8524,18.0276,Low,1.8463,Late Night
POST_03034,2025-05-31 01:27:00,Instagram,Story,Technology,6826,458,108,2982,37,401135,1.84,1,Saturday,8,1708,Neutral,Macro,True,False,2025,5,May,2,22,7429,2.0108,1.2408,249.1281,Average,1.7115,Late Night
POST_02423,2025-05-31 10:42:00,TikTok,Video,Technology,1125,159,2071,35192,1944,24966,13.44,10,Saturday,27,425,Positive,Micro,True,False,2025,5,May,2,22,5299,30.6645,5.524,15.0574,Viral,16.2326,Morning
POST_03814,2025-05-31 10:56:00,Facebook,Story,Business,2733,74,437,66000,355,176407,1.84,10,Saturday,24,1336,Positive,Macro,False,False,2025,5,May,2,22,3599,2.3763,0.5379,5.453,Average,1.6103,Morning
POST_03786,2025-05-31 12:07:00,Instagram,Reel,Technology,2997,272,96,13656,373,36162,9.31,12,Saturday,27,109,Positive,Micro,True,True,2025,5,May,2,22,3738,10.5882,2.7314,27.3726,Viral,7.7199,Morning
POST_00236,2025-05-31 13:53:00,LinkedIn,Post,Fitness,1929,120,71,14735,103,374886,0.57,13,Saturday,2,615,Negative,Macro,True,True,2025,5,May,2,22,2223,0.6354,0.699,15.0865,Low,0.6283,Afternoon
POST_03468,2025-05-31 19:24:00,LinkedIn,Article,Technology,43,87,20,28177,53,16229,0.92,19,Saturday,11,1872,Neutral,Micro,True,False,2025,5,May,2,22,203,1.7067,0.1881,0.7204,Low,0.9364,Evening
POST_02111,2025-05-31 21:26:00,Instagram,Photo,Health,2478,48,63,48316,856,119502,2.17,21,Saturday,19,1867,Positive,Macro,True,False,2025,5,May,2,22,3445,2.3121,1.7717,7.1301,Average,2.0931,Night
POST_03234,2025-05-31 22:30:00,Instagram,Carousel,Health,649,338,262,47585,191,71262,1.75,22,Saturday,2,1506,Positive,Mid-tier,True,False,2025,5,May,2,22,1440,2.9623,0.4014,3.0262,Average,1.7091,Night
POST_02838,2025-06-01 02:54:00,Instagram,Story,Food,2246,198,169,14635,895,59897,4.36,2,Sunday,18,698,Positive,Mid-tier,True,False,2025,6,June,2,22,3508,5.2573,6.1155,23.9699,Good,5.1558,Late Night
POST_01471,2025-06-01 04:40:00,Facebook,Live,Technology,7526,49,853,60061,238,479557,1.76,4,Sunday,9,139,Positive,Macro,True,True,2025,6,June,2,22,8666,2.1234,0.3963,14.4287,Average,1.4599,Late Night
POST_03651,2025-06-01 05:05:00,TikTok,Stitch,Technology,10543,354,1803,83649,1339,47727,26.61,5,Sunday,8,53,Positive,Micro,True,True,2025,6,June,2,22,14039,34.9061,1.6007,16.7832,Viral,21.596,Late Night
POST_00568,2025-06-01 19:27:00,Twitter,Poll,Lifestyle,91,29,473,91875,378,466333,0.13,19,Sunday,6,407,Positive,Macro,True,True,2025,6,June,2,22,971,0.3362,0.4114,1.0569,Low,0.2763,Evening
POST_04084,2025-06-02 01:29:00,LinkedIn,Document,Education,835,56,438,8652,218,329592,0.4,1,Monday,15,1079,Neutral,Macro,True,False,2025,6,June,2,23,1547,0.686,2.5196,17.8803,Low,1.1217,Late Night
POST_03412,2025-06-02 02:22:00,Instagram,Photo,Health,8926,397,38,47178,650,338397,2.77,2,Monday,28,1023,Neutral,Macro,True,False,2025,6,June,2,23,10011,2.906,1.3778,21.2196,Average,2.3931,Late Night
POST_02183,2025-06-02 03:35:00,Instagram,Reel,Gaming,6338,190,263,12186,795,87795,7.74,3,Monday,15,314,Positive,Mid-tier,True,False,2025,6,June,2,23,7586,8.5505,6.5239,62.2518,Viral,7.6183,Late Night
POST_00141,2025-06-02 08:08:00,YouTube,Video,Health,1601,277,169,122701,781,296676,0.69,8,Monday,22,275,Positive,Macro,True,True,2025,6,June,2,23,2828,0.8973,0.6365,2.3048,Low,0.7361,Morning
POST_04398,2025-06-02 09:23:00,Instagram,Story,Technology,2443,340,28,36962,242,148903,1.89,9,Monday,10,695,Positive,Macro,True,False,2025,6,June,2,23,3053,2.1537,0.6547,8.2598,Average,1.5985,Morning
POST_04794,2025-06-02 14:16:00,Twitter,Retweet,Business,1371,22,1125,11030,5,286796,0.88,14,Monday,10,1541,Neutral,Macro,True,True,2025,6,June,2,23,2523,1.6702,0.0453,22.874,Low,0.8666,Afternoon
POST_03644,2025-06-02 15:46:00,Facebook,Post,Food,5775,25,874,74841,283,45880,14.55,15,Monday,22,1240,Positive,Micro,True,False,2025,6,June,2,23,6957,18.4107,0.3781,9.2957,Viral,11.4566,Afternoon
POST_02666,2025-06-02 17:20:00,Twitter,Retweet,Business,2039,32,1358,40860,294,225965,1.52,17,Monday,6,1447,Positive,Macro,True,True,2025,6,June,2,23,3723,2.7336,0.7195,9.1116,Average,1.6439,Afternoon
POST_03640,2025-06-03 03:10:00,Instagram,Reel,Entertainment,8952,132,154,16740,792,297114,3.11,3,Tuesday,17,381,Positive,Macro,True,False,2025,6,June,2,23,10030,3.2573,4.7312,59.9164,Good,3.6406,Late Night
POST_00425,2025-06-03 08:52:00,Instagram,Carousel,Lifestyle,1892,239,258,17378,426,483331,0.49,8,Tuesday,27,922,Neutral,Macro,True,True,2025,6,June,2,23,2815,0.6505,2.4514,16.1986,Low,1.1266,Morning
POST_01727,2025-06-03 09:54:00,Facebook,Post,Fitness,6402,93,870,73898,520,203594,3.62,9,Tuesday,3,1153,Negative,Macro,True,True,2025,6,June,2,23,7885,4.5178,0.7037,10.6701,Good,3.0145,Morning
POST_00664,2025-06-03 12:29:00,Instagram,Reel,Lifestyle,3817,189,82,20329,165,263069,1.55,12,Tuesday,20,239,Positive,Macro,True,True,2025,6,June,2,23,4253,1.6881,0.8116,20.9209,Average,1.3699,Morning
POST_00754,2025-06-03 16:35:00,Twitter,Poll,Fitness,630,177,778,86180,276,273749,0.58,16,Tuesday,8,1652,Positive,Macro,True,False,2025,6,June,2,23,1861,1.2121,0.3203,2.1594,Low,0.6917,Afternoon
POST_00125,2025-06-04 02:54:00,Instagram,Carousel,Fitness,8013,134,44,42184,632,471046,1.74,2,Wednesday,0,1247,Negative,Macro,True,False,2025,6,June,2,23,8823,1.786,1.4982,20.9155,Average,1.6813,Late Night
POST_01891,2025-06-04 05:44:00,Instagram,Story,Fitness,2649,89,189,19683,879,86226,3.39,5,Wednesday,29,1985,Neutral,Mid-tier,True,False,2025,6,June,2,23,3806,3.9361,4.4658,19.3365,Good,3.8766,Late Night
POST_01864,2025-06-04 17:13:00,Facebook,Post,Fitness,3945,211,69,60765,472,129806,3.25,17,Wednesday,15,285,Negative,Macro,True,False,2025,6,June,2,23,4697,3.5237,0.7768,7.7298,Good,2.5902,Afternoon
POST_03967,2025-06-04 18:56:00,Twitter,Tweet,Sports,296,221,1253,75852,346,344620,0.51,18,Wednesday,27,1995,Positive,Macro,True,False,2025,6,June,2,23,2116,1.3049,0.4562,2.7896,Low,0.7323,Evening
POST_01436,2025-06-05 00:02:00,Instagram,Reel,Travel,7147,282,113,16702,482,236409,3.19,0,Thursday,26,84,Neutral,Macro,True,False,2025,6,June,2,23,8024,3.4051,2.8859,48.0422,Good,3.1633,Late Night
POST_03906,2025-06-05 08:22:00,Facebook,Live,Lifestyle,7949,209,761,2428,628,26546,33.6,8,Thursday,27,151,Positive,Micro,True,False,2025,6,June,2,23,9547,40.1175,25.8649,393.2043,Viral,33.2347,Morning
POST_04589,2025-06-05 12:35:00,LinkedIn,Article,Lifestyle,712,21,83,8686,225,367237,0.22,12,Thursday,2,1796,Positive,Macro,True,False,2025,6,June,2,23,1041,0.2731,2.5904,11.9848,Low,0.947,Morning
POST_00644,2025-06-06 06:57:00,Twitter,Poll,Entertainment,2533,41,307,17040,179,49853,5.78,6,Friday,19,1998,Neutral,Micro,True,True,2025,6,June,2,23,3060,7.0927,1.0505,17.9577,Good,4.755,Late Night
POST_03807,2025-06-06 09:02:00,Twitter,Thread,Food,2611,66,1989,95564,428,258391,1.81,9,Friday,18,1081,Negative,Macro,True,False,2025,6,June,2,23,5094,3.3708,0.4479,5.3305,Average,1.8696,Morning
POST_03549,2025-06-06 13:26:00,Twitter,Tweet,Health,4151,280,1244,3353,59,361686,1.57,13,Friday,7,1438,Positive,Macro,True,False,2025,6,June,2,23,5734,2.3343,1.7596,171.011,Average,1.8562,Afternoon
POST_01807,2025-06-07 02:46:00,LinkedIn,Article,Fashion,1399,125,398,10540,237,159726,1.2,2,Saturday,3,85,Negative,Macro,True,False,2025,6,June,2,23,2159,1.7799,2.2486,20.4839,Average,1.6886,Late Night
POST_04529,2025-06-07 05:15:00,Facebook,Live,Food,5972,30,993,59972,219,384160,1.82,5,Saturday,24,441,Positive,Macro,True,False,2025,6,June,2,23,7214,2.3456,0.3652,12.0289,Average,1.5412,Late Night
POST_03269,2025-06-07 08:09:00,Facebook,Story,Fashion,6556,46,777,14803,303,163903,4.5,8,Saturday,25,1214,Positive,Macro,True,True,2025,6,June,2,23,7682,5.4782,2.0469,51.8949,Good,4.0575,Morning
POST_01282,2025-06-07 12:26:00,LinkedIn,Poll,Fashion,349,53,399,14255,115,146587,0.55,12,Saturday,15,1631,Neutral,Macro,False,False,2025,6,June,2,23,916,1.127,0.8067,6.4258,Low,0.8001,Morning
POST_00215,2025-06-07 15:50:00,LinkedIn,Poll,Gaming,540,9,318,6151,110,388178,0.22,15,Saturday,11,972,Negative,Macro,True,False,2025,6,June,2,23,977,0.3895,1.7883,15.8836,Low,0.7413,Afternoon
POST_03685,2025-06-07 17:19:00,LinkedIn,Post,Travel,977,89,240,2548,114,398979,0.33,17,Saturday,1,1787,Neutral,Macro,True,False,2025,6,June,2,23,1420,0.4699,4.4741,55.73,Low,1.6152,Afternoon
POST_04424,2025-06-07 19:10:00,LinkedIn,Article,Education,19,132,63,6007,266,474077,0.05,19,Saturday,7,1448,Negative,Macro,True,False,2025,6,June,2,23,480,0.0996,4.4282,7.9907,Low,1.3783,Evening
POST_02601,2025-06-07 19:10:00,Facebook,Live,Food,2903,194,546,9148,494,331590,1.1,19,Saturday,28,557,Positive,Macro,True,False,2025,6,June,2,23,4137,1.4865,5.4001,45.223,Average,2.506,Evening
POST_01928,2025-06-07 22:18:00,Facebook,Live,Sports,7476,200,674,67878,255,133294,6.26,22,Saturday,22,393,Neutral,Macro,True,False,2025,6,June,2,23,8605,7.4256,0.3757,12.6772,Viral,4.8444,Night
POST_00614,2025-06-08 03:22:00,Instagram,Carousel,Fashion,9572,432,14,12621,501,247441,4.05,3,Sunday,28,1056,Neutral,Macro,True,False,2025,6,June,2,23,10519,4.2345,3.9696,83.3452,Good,4.0812,Late Night
POST_04120,2025-06-08 03:52:00,LinkedIn,Article,Business,1935,25,408,20811,105,453326,0.52,3,Sunday,22,1245,Positive,Macro,True,False,2025,6,June,2,23,2473,0.7079,0.5045,11.8831,Low,0.5717,Late Night
POST_01901,2025-06-08 09:53:00,Facebook,Story,Food,7154,152,634,69572,259,241469,3.29,9,Sunday,0,1731,Positive,Macro,True,False,2025,6,June,2,23,8199,3.8763,0.3723,11.7849,Good,2.5906,Morning
POST_01182,2025-06-08 13:06:00,Twitter,Poll,Fashion,2634,130,908,25660,218,487661,0.75,13,Sunday,1,994,Neutral,Macro,True,False,2025,6,June,2,23,3890,1.152,0.8496,15.1598,Low,0.9005,Afternoon
POST_02827,2025-06-08 15:36:00,LinkedIn,Document,Lifestyle,1861,74,464,18756,95,336655,0.71,15,Sunday,23,1093,Positive,Macro,True,False,2025,6,June,2,23,2494,1.0102,0.5065,13.2971,Low,0.739,Afternoon
POST_03990,2025-06-08 19:21:00,TikTok,Stitch,Fashion,4627,677,653,20622,1755,80883,7.36,19,Sunday,18,363,Positive,Mid-tier,True,True,2025,6,June,2,23,7712,9.8165,8.5103,37.397,Viral,8.442,Evening
POST_01695,2025-06-09 00:55:00,Twitter,Thread,Business,3172,47,1077,78248,302,390762,1.1,0,Monday,2,1467,Negative,Macro,False,False,2025,6,June,2,24,4598,1.6626,0.386,5.8762,Average,1.0546,Late Night
POST_01018,2025-06-09 13:29:00,Facebook,Live,Gaming,2055,249,252,36458,717,22516,11.35,13,Monday,20,212,Positive,Micro,True,False,2025,6,June,2,24,3273,14.6956,1.9666,8.9775,Viral,9.5387,Afternoon
POST_03912,2025-06-09 20:48:00,Twitter,Thread,Sports,1662,285,1216,13904,116,123793,2.56,20,Monday,20,836,Negative,Macro,True,False,2025,6,June,2,24,3279,4.7498,0.8343,23.5831,Average,2.6992,Evening
POST_00795,2025-06-09 23:43:00,Instagram,Photo,Entertainment,3054,335,14,37307,290,478478,0.71,23,Monday,14,576,Positive,Macro,True,False,2025,6,June,2,24,3693,0.7871,0.7773,9.8989,Low,0.7533,Night
POST_01975,2025-06-10 02:06:00,Twitter,Retweet,Lifestyle,2896,81,478,95584,361,470354,0.73,2,Tuesday,3,1614,Negative,Macro,True,False,2025,6,June,2,24,3816,0.955,0.3777,3.9923,Low,0.6918,Late Night
POST_01942,2025-06-10 03:24:00,Twitter,Thread,Education,3241,297,1009,98572,338,344167,1.32,3,Tuesday,29,618,Positive,Macro,True,False,2025,6,June,2,24,4885,1.9938,0.3429,4.9558,Average,1.229,Late Night
POST_04499,2025-06-10 04:26:00,Twitter,Thread,Lifestyle,1128,168,1547,58724,411,108614,2.62,4,Tuesday,25,1397,Negative,Macro,True,True,2025,6,June,2,24,3254,5.6208,0.6999,5.5412,Average,2.9442,Late Night
POST_02058,2025-06-10 04:28:00,Twitter,Poll,Food,2358,218,1899,18985,261,365750,1.22,4,Tuesday,14,368,Negative,Macro,True,False,2025,6,June,2,24,4736,2.3215,1.3748,24.946,Average,1.5969,Late Night
POST_00092,2025-06-10 07:17:00,LinkedIn,Post,Fashion,243,22,478,7060,170,214882,0.35,7,Tuesday,13,1196,Neutral,Macro,True,False,2025,6,June,2,24,913,0.8009,2.4079,12.932,Low,1.1026,Morning
POST_02082,2025-06-10 20:17:00,Instagram,Story,Lifestyle,1567,260,224,37910,880,160006,1.28,20,Tuesday,2,1592,Positive,Macro,False,False,2025,6,June,2,24,2931,1.7243,2.3213,7.7315,Average,1.7257,Evening
POST_01322,2025-06-10 21:52:00,Instagram,Story,Lifestyle,7825,401,85,21719,308,222110,3.74,21,Tuesday,18,1297,Neutral,Macro,False,True,2025,6,June,2,24,8619,3.9989,1.4181,39.6841,Good,3.1211,Night
POST_00903,2025-06-11 04:20:00,Instagram,Photo,Fitness,5096,418,37,48671,164,321440,1.73,4,Wednesday,13,251,Positive,Macro,True,False,2025,6,June,2,24,5715,1.88,0.337,11.7421,Average,1.3571,Late Night
POST_03316,2025-06-11 13:17:00,LinkedIn,Article,Fashion,1480,87,428,11557,244,209414,0.95,13,Wednesday,21,1568,Neutral,Macro,True,True,2025,6,June,2,24,2239,1.403,2.1113,19.3735,Low,1.4343,Afternoon
POST_00747,2025-06-11 18:15:00,Twitter,Poll,Entertainment,1192,250,772,94141,46,334095,0.66,18,Wednesday,16,252,Positive,Macro,True,True,2025,6,June,2,24,2260,1.1997,0.0489,2.4007,Low,0.6386,Evening
POST_03634,2025-06-11 19:42:00,Twitter,Retweet,Entertainment,4250,21,224,24583,94,445579,1.01,19,Wednesday,5,1484,Negative,Macro,False,False,2025,6,June,2,24,4589,1.1141,0.3824,18.6674,Average,0.853,Evening
POST_04468,2025-06-11 21:43:00,Instagram,Photo,Food,4300,320,48,25269,233,234480,1.99,21,Wednesday,7,290,Neutral,Macro,True,False,2025,6,June,2,24,4901,2.1682,0.9221,19.3953,Average,1.7231,Night
POST_01447,2025-06-12 01:25:00,LinkedIn,Document,Technology,1865,30,393,19163,80,462934,0.49,1,Thursday,1,971,Positive,Macro,False,True,2025,6,June,2,24,2368,0.6705,0.4175,12.3571,Low,0.5224,Late Night
POST_00722,2025-06-12 03:18:00,Instagram,Carousel,Business,4090,75,177,26301,257,356199,1.22,3,Thursday,9,1445,Neutral,Macro,True,False,2025,6,June,2,24,4599,1.3394,0.9771,17.486,Average,1.183,Late Night
POST_03345,2025-06-12 05:36:00,Facebook,Post,Business,2246,336,638,61203,243,491765,0.65,5,Thursday,25,1458,Positive,Macro,True,False,2025,6,June,2,24,3463,0.9826,0.397,5.6582,Low,0.6739,Late Night
POST_04015,2025-06-12 18:50:00,Facebook,Story,Lifestyle,4204,33,520,22250,637,397078,1.2,18,Thursday,4,130,Negative,Macro,True,False,2025,6,June,2,24,5394,1.4682,2.8629,24.2427,Average,1.7793,Evening
POST_02580,2025-06-12 20:03:00,Facebook,Post,Health,6835,395,768,22588,691,78805,10.15,20,Thursday,27,1462,Positive,Mid-tier,True,False,2025,6,June,2,24,8689,12.5993,3.0591,38.4673,Viral,8.7575,Evening
POST_03659,2025-06-12 21:23:00,Facebook,Video,Fitness,4220,121,882,44439,393,151733,3.44,21,Thursday,6,590,Neutral,Macro,True,False,2025,6,June,2,24,5616,4.6845,0.8844,12.6375,Good,3.0467,Night
POST_03662,2025-06-13 02:05:00,Facebook,Story,Fitness,6250,236,834,60777,491,78759,9.29,2,Friday,29,1923,Neutral,Mid-tier,True,False,2025,6,June,2,24,7811,11.7115,0.8079,12.8519,Viral,7.4718,Late Night
POST_02819,2025-06-13 02:33:00,Instagram,Reel,Travel,1204,162,174,40435,26,20184,7.63,2,Friday,23,476,Neutral,Micro,True,False,2025,6,June,2,24,1566,10.1561,0.0643,3.8729,Viral,6.1181,Late Night
POST_00084,2025-06-13 14:07:00,Instagram,Reel,Gaming,5661,221,106,5291,339,348020,1.72,14,Friday,16,59,Neutral,Macro,True,False,2025,6,June,2,24,6327,1.845,6.4071,119.5804,Average,3.1636,Afternoon
POST_01388,2025-06-14 19:32:00,Instagram,Photo,Lifestyle,1853,308,31,28244,260,202977,1.08,19,Saturday,13,1600,Positive,Macro,False,False,2025,6,June,2,24,2452,1.2622,0.9205,8.6815,Average,1.0868,Evening
POST_02412,2025-06-15 03:06:00,Instagram,Story,Travel,6325,6,116,37844,990,163609,3.94,3,Sunday,16,1255,Positive,Macro,True,False,2025,6,June,2,24,7437,4.0859,2.616,19.6517,Good,3.5866,Late Night
POST_00928,2025-06-15 06:35:00,Facebook,Live,Fitness,1744,131,287,15915,37,476348,0.45,6,Sunday,0,539,Positive,Macro,True,True,2025,6,June,2,24,2199,0.6019,0.2325,13.8172,Low,0.4303,Late Night
POST_00842,2025-06-15 09:54:00,LinkedIn,Article,Fitness,1969,5,35,8459,149,408856,0.49,9,Sunday,24,639,Positive,Macro,True,False,2025,6,June,2,24,2158,0.5097,1.7614,25.5113,Low,0.8773,Morning
POST_03988,2025-06-15 11:14:00,Facebook,Video,Lifestyle,7106,272,875,26429,323,70923,11.64,11,Sunday,17,112,Positive,Mid-tier,True,False,2025,6,June,2,24,8576,14.4873,1.2221,32.4492,Viral,9.3688,Morning
POST_04387,2025-06-15 18:34:00,YouTube,Short,Food,17665,728,520,96490,757,359159,5.27,18,Sunday,28,33,Neutral,Macro,True,False,2025,6,June,2,24,19670,5.7582,0.7845,20.3855,Good,4.0708,Evening
POST_00388,2025-06-15 20:28:00,Instagram,Carousel,Food,992,213,287,3286,195,374297,0.4,20,Sunday,19,1641,Positive,Macro,True,False,2025,6,June,2,24,1687,0.6089,5.9343,51.339,Low,2.123,Evening
POST_03669,2025-06-16 09:26:00,Instagram,Photo,Business,4008,93,38,42313,904,147343,2.81,9,Monday,27,114,Neutral,Macro,False,False,2025,6,June,2,25,5043,2.9238,2.1365,11.9183,Average,2.6421,Morning
POST_01468,2025-06-16 13:44:00,Twitter,Thread,Entertainment,1475,139,1297,21195,205,386801,0.75,13,Monday,27,339,Positive,Macro,False,True,2025,6,June,2,25,3116,1.4591,0.9672,14.7016,Low,1.0279,Afternoon
POST_04283,2025-06-16 18:50:00,Instagram,Carousel,Gaming,8101,332,190,30932,112,489284,1.76,18,Monday,21,629,Neutral,Macro,True,False,2025,6,June,2,25,8735,1.9079,0.3621,28.2394,Average,1.385,Evening
POST_01768,2025-06-16 19:33:00,Facebook,Story,Entertainment,687,86,34,62215,584,470064,0.17,19,Monday,15,547,Neutral,Macro,True,False,2025,6,June,2,25,1391,0.2044,0.9387,2.2358,Low,0.4109,Evening
POST_01190,2025-06-17 05:43:00,LinkedIn,Article,Travel,864,137,387,4146,120,193468,0.72,5,Tuesday,7,339,Positive,Macro,True,False,2025,6,June,2,25,1508,1.1883,2.8944,36.3724,Low,1.5128,Late Night
POST_02677,2025-06-17 09:36:00,Twitter,Tweet,Technology,2526,222,1662,89424,73,420030,1.05,9,Tuesday,8,1380,Neutral,Macro,True,True,2025,6,June,2,25,4483,1.8941,0.0816,5.0132,Average,1.0127,Morning
POST_02161,2025-06-17 09:45:00,LinkedIn,Document,Lifestyle,1933,75,234,15764,288,116941,1.92,9,Tuesday,10,183,Neutral,Macro,True,False,2025,6,June,2,25,2530,2.3815,1.8269,16.0492,Average,2.0305,Morning
POST_03686,2025-06-17 10:48:00,Facebook,Live,Gaming,5999,277,887,1693,753,415670,1.72,10,Tuesday,27,463,Positive,Macro,False,False,2025,6,June,2,25,7916,2.2167,44.4773,467.5724,Average,14.6962,Morning
POST_02708,2025-06-17 21:47:00,Twitter,Retweet,Fashion,1916,190,1049,89612,250,165218,1.91,21,Tuesday,14,505,Neutral,Macro,True,False,2025,6,June,2,25,3405,3.2944,0.279,3.7997,Average,1.836,Night
POST_04255,2025-06-18 00:24:00,Instagram,Story,Technology,1736,266,81,9045,628,336439,0.62,0,Wednesday,4,1325,Neutral,Macro,True,True,2025,6,June,2,25,2711,0.7463,6.9431,29.9724,Low,2.5548,Late Night
POST_01875,2025-06-18 11:44:00,LinkedIn,Post,Business,725,115,207,16145,109,117469,0.89,11,Wednesday,20,1594,Positive,Macro,True,True,2025,6,June,2,25,1156,1.3416,0.6751,7.1601,Low,0.961,Morning
POST_03025,2025-06-18 15:55:00,Instagram,Story,Education,1965,416,40,7576,488,36671,6.6,15,Wednesday,27,887,Neutral,Micro,True,False,2025,6,June,2,25,2909,7.9543,6.4414,38.3976,Viral,6.9587,Afternoon
POST_00301,2025-06-18 20:17:00,Instagram,Photo,Lifestyle,4586,73,231,37430,313,432374,1.13,20,Wednesday,23,147,Positive,Macro,True,False,2025,6,June,2,25,5203,1.2547,0.8362,13.9006,Average,1.0793,Evening
POST_02500,2025-06-19 08:35:00,Twitter,Tweet,Entertainment,4695,188,1779,76993,112,441666,1.51,8,Thursday,6,922,Neutral,Macro,True,True,2025,6,June,2,25,6774,2.3565,0.1455,8.7982,Average,1.3546,Morning
POST_00354,2025-06-19 12:28:00,Instagram,Photo,Gaming,6197,329,238,18442,25,402882,1.68,12,Thursday,19,1872,Positive,Macro,True,True,2025,6,June,2,25,6789,1.8787,0.1356,36.8127,Average,1.2763,Morning
POST_01647,2025-06-19 13:07:00,Instagram,Carousel,Gaming,5971,151,296,6597,278,491858,1.3,13,Thursday,28,1484,Neutral,Macro,True,False,2025,6,June,2,25,6696,1.4559,4.214,101.5007,Average,2.221,Afternoon
POST_01629,2025-06-19 13:34:00,Instagram,Story,Education,2311,414,136,30139,839,194282,1.47,13,Thursday,0,106,Positive,Macro,True,False,2025,6,June,2,25,3700,1.8257,2.7838,12.2765,Average,1.9708,Afternoon
POST_02943,2025-06-19 14:43:00,Twitter,Thread,Lifestyle,566,210,797,6474,151,487796,0.32,14,Thursday,8,1295,Neutral,Macro,True,False,2025,6,June,2,25,1724,0.6923,2.3324,26.6296,Low,1.0354,Afternoon
POST_01422,2025-06-19 16:50:00,Facebook,Post,Lifestyle,5757,295,150,70835,9,109649,5.66,16,Thursday,1,985,Neutral,Macro,True,True,2025,6,June,2,25,6211,6.1988,0.0127,8.7683,Good,4.1274,Afternoon
POST_00675,2025-06-19 19:10:00,Twitter,Thread,Gaming,4962,168,1253,68136,73,55837,11.43,19,Thursday,28,187,Positive,Mid-tier,True,False,2025,6,June,2,25,6456,16.2201,0.1071,9.4752,Viral,9.4702,Evening
POST_04107,2025-06-19 20:42:00,YouTube,Short,Business,777,248,18,92897,731,84021,1.24,20,Thursday,10,77,Neutral,Mid-tier,True,True,2025,6,June,2,25,1774,1.5793,0.7869,1.9096,Average,1.2059,Evening
POST_03256,2025-06-19 21:43:00,Instagram,Reel,Fitness,8688,352,279,11733,541,231263,4.03,21,Thursday,12,267,Negative,Macro,True,False,2025,6,June,2,25,9860,4.4231,4.6109,84.0365,Good,4.3222,Night
POST_01113,2025-06-20 01:53:00,Instagram,Story,Education,5593,191,206,31135,625,434876,1.38,1,Friday,16,924,Positive,Macro,True,False,2025,6,June,2,25,6615,1.5161,2.0074,21.2462,Average,1.609,Late Night
POST_00639,2025-06-20 02:25:00,Twitter,Thread,Entertainment,4120,232,1229,72540,406,117528,4.75,2,Friday,23,986,Neutral,Macro,True,True,2025,6,June,2,25,5987,7.0374,0.5597,8.2534,Good,4.1791,Late Night
POST_02541,2025-06-20 04:27:00,LinkedIn,Document,Gaming,431,88,482,18860,296,225216,0.44,4,Friday,28,1945,Positive,Macro,True,False,2025,6,June,2,25,1297,0.9116,1.5695,6.877,Low,0.9203,Late Night
POST_04477,2025-06-20 07:11:00,Twitter,Thread,Lifestyle,1328,169,1292,98925,433,306956,0.91,7,Friday,4,768,Positive,Macro,True,True,2025,6,June,2,25,3222,1.8055,0.4377,3.257,Low,1.037,Morning
POST_02479,2025-06-20 07:15:00,Instagram,Carousel,Lifestyle,3671,285,289,18562,534,243367,1.74,7,Friday,2,350,Positive,Macro,True,False,2025,6,June,2,25,4779,2.0989,2.8768,25.7461,Average,2.1887,Morning
POST_02698,2025-06-20 09:49:00,Twitter,Tweet,Entertainment,2929,228,1268,21914,216,447177,0.99,9,Friday,13,1906,Positive,Macro,True,False,2025,6,June,2,25,4641,1.6076,0.9857,21.1782,Low,1.174,Morning
POST_00974,2025-06-20 15:56:00,Instagram,Story,Entertainment,2429,34,162,18309,599,87487,3.0,15,Friday,4,1124,Positive,Mid-tier,True,False,2025,6,June,2,25,3224,3.4096,3.2716,17.6088,Average,3.2044,Afternoon
POST_02297,2025-06-20 20:40:00,Instagram,Photo,Technology,1403,325,169,41946,558,161762,1.17,20,Friday,13,561,Positive,Macro,True,False,2025,6,June,2,25,2455,1.5826,1.3303,5.8528,Average,1.3419,Evening
POST_04596,2025-06-21 08:19:00,Facebook,Video,Travel,6462,107,720,65418,660,258688,2.82,8,Saturday,5,369,Positive,Macro,True,True,2025,6,June,2,25,7949,3.4157,1.0089,12.1511,Average,2.4554,Morning
POST_02691,2025-06-21 09:11:00,Facebook,Video,Business,2375,63,462,62188,311,192382,1.51,9,Saturday,15,108,Neutral,Macro,True,True,2025,6,June,2,25,3211,2.0204,0.5001,5.1634,Average,1.3602,Morning
POST_04543,2025-06-21 09:44:00,Instagram,Carousel,Food,1597,296,30,47230,446,36431,5.28,9,Saturday,14,169,Neutral,Micro,True,False,2025,6,June,2,25,2369,6.2555,0.9443,5.0159,Good,4.2719,Morning
